modelid,year,hpwt,size,air,mpd,price,share,firmid,s0,logdif,ownprice_OLS,const,own_const,own_hpwt,own_air,own_mpd,own_size,all_const,all_hpwt,all_air,all_mpd,all_size
DGCHLN,72,0.3583062,1.4784,0,1.8063158,6.6746411,3.687e-4,16,0.8713955,-7.767867923308304,-0.5916242374252718,1,12,4.7930760999999995,1,20.703158,19.150299999999998,76,31.076569899999996,3,145.7928423,109.12910000000001
DGCOLT,72,0.4015481,1.0168,0,2.4153684,5.3421053,4.99e-4,16,0.8713955,-7.465245132796885,-0.4735114483321063,1,12,4.7498342,1,20.094105399999997,19.6119,76,31.0765699,3,145.7928423,109.12910000000002
DGCORN,72,0.3283582,1.6146,0,1.738,6.5095694,0.0019904,16,0.8713955,-6.081760326003543,-0.5769926763915267,1,12,4.8230241,1,20.7714738,19.0141,76,31.076569900000003,3,145.7928423,109.12910000000001
DGDART,72,0.3502627,1.379,0,2.1652632,5.7894737,0.0032777,16,0.8713955,-5.582953992651803,-0.513165114279503,1,12,4.8011196,1,20.344210599999997,19.249699999999997,76,31.076569899999996,3,145.7928423,109.12910000000002
DGMONA,72,0.4396985,1.784,0,1.4334737,9.7966507,3.145e-4,16,0.8713955,-7.926867152407907,-0.8683517080355461,1,12,4.711683799999999,1,21.076000099999998,18.8447,76,31.0765699,3,145.7928423,109.1291
DGPOLA,72,0.3911343,1.76,0,1.5098947,8.6555024,0.0011965,16,0.8713955,-6.590695321199975,-0.7672030496040618,1,12,4.760248,1,20.9995791,18.868699999999997,76,31.0765699,3,145.7928423,109.1291
DTLB11,72,0.4284814,0.906,0,2.9109474,4.7272727,9.629e-4,2,0.8713955,-6.807901664302165,-0.41901415586806695,1,1,0.45075940000000003,0,2.6006315999999994,0.9920000000000001,87,35.34871139999999,4,162.7907371,127.85979999999999
DTPL51,72,0.4507594,0.992,0,2.6006316,5.8755981,0.0010598,2,0.8713955,-6.712015738489741,-0.5207989752931999,1,1,0.42848140000000007,0,2.9109473999999995,0.9060000000000001,87,35.34871139999999,4,162.7907371,127.8598
FDCUST,72,0.2768073,1.752,0,1.6696842,7.7655502,3.223e-4,18,0.8713955,-7.90236843972701,-0.6883198132200197,1,15,5.9558842,2,26.896736800000003,23.922300000000003,73,29.995260699999996,2,139.73589509999996,104.08349999999999
FDGLX5,72,0.2735724,1.752,0,1.6523158,8.4617225,0.0026471,18,0.8713955,-5.796631248417594,-0.7500268623232439,1,15,5.9591191,2,26.9141052,23.922300000000003,73,29.9952607,2,139.7358951,104.08349999999999
FDGRAN,72,0.3559088,1.425,0,1.9753684,6.854067,0.0043397,18,0.8713955,-5.302290728267119,-0.6075281204463144,1,15,5.8767827,2,26.5910526,24.2493,73,29.995260699999996,2,139.73589509999996,104.08349999999999
FDLTD,72,0.3763838,1.752,0,1.4462105,9.3062201,0.0043724,18,0.8713955,-5.294783892128723,-0.824881111581301,1,15,5.8563076999999994,2,27.120210500000002,23.922300000000003,73,29.9952607,2,139.73589509999996,104.08349999999999
FDMAVE,72,0.3799815,1.3277,0,2.7094737,5.2511962,0.0033501,18,0.8713955,-5.5611057534285475,-0.46545348294389716,1,15,5.852709999999999,2,25.8569473,24.346600000000002,73,29.9952607,2,139.7358951,104.08350000000002
FDMUST,72,0.3417328,1.425,0,2.0784211,6.4090909,0.0016916,18,0.8713955,-6.24442112295007,-0.5680865022542934,1,15,5.8909587,2,26.487999900000002,24.2493,73,29.995260699999996,2,139.73589509999996,104.08349999999999
FDPINT,72,0.2620087,1.141,0,2.4489474,4.6889952,0.0063003,18,0.8713955,-4.929498698254911,-0.4156213297357306,1,15,5.9706828,2,26.1174736,24.533300000000004,73,29.995260699999996,2,139.73589509999996,104.08350000000002
FDTHNB,72,0.484793,1.728,0,1.2505263,12.6626794,8.199e-4,18,0.8713955,-6.968668846946271,-1.122389643360105,1,15,5.7478985,2,27.3158947,23.9463,73,29.995260699999996,2,139.7358951,104.08349999999999
FDTORI,72,0.2791654,1.696,0,1.8178947,6.3181818,8.304e-4,18,0.8713955,-6.955943716136779,-0.5600285368660842,1,15,5.9535260999999995,2,26.7485263,23.9783,73,29.995260700000003,2,139.73589509999996,104.0835
FT128,72,0.2792023,0.9702,0,2.8426316,4.8038278,6.58e-5,17,0.8713955,-9.491231390217132,-0.42579981699650055,1,0,0,0,0,0,88,35.948749899999996,4,165.45968449999998,128.7876
IMLEBA,72,0.4540868,1.888,1,1.3304211,16.215311,2.098e-4,16,0.8713955,-8.331696532586207,-1.4372864190388637,1,12,4.6972955,0,21.1790527,18.740699999999997,76,31.0765699,3,145.7928423,109.1291
LCCONT,72,0.4517951,1.8,1,1.5411579,17.4688995,6.564e-4,18,0.8713955,-7.191080869332468,-1.548401508111981,1,15,5.7808964,1,27.025263100000004,23.8743,73,29.9952607,2,139.7358951,104.0835
LCMARK,72,0.442404,1.768,1,1.3107368,20.6698565,7.272e-4,18,0.8713955,-7.088649685685135,-1.8321266876060645,1,15,5.7902875,1,27.2556842,23.9063,73,29.995260699999996,2,139.7358951,104.0835
MB220/,72,0.3955749,1.295,0,1.8838947,14.992823,3.84e-5,9,0.8713955,-10.029793768954724,-1.3289280039681948,1,3,1.3469187,1,5.3703158,3.9795999999999996,85,34.485458599999994,3,161.04810559999999,124.48320000000001
MB2200,72,0.386252,1.295,0,1.8491579,15.3421053,8.74e-5,9,0.8713955,-9.207355945886915,-1.3598875523974947,1,3,1.3562416,1,5.4050526,3.9795999999999996,85,34.4854586,3,161.04810559999999,124.48320000000001
MB250/,72,0.4969927,1.295,0,1.7634737,17.2679426,4.79e-5,9,0.8713955,-9.808735724131534,-1.5305891687012754,1,3,1.2455009,1,5.4907368000000005,3.9795999999999996,85,34.485458599999994,3,161.04810559999999,124.48320000000001
MB280S,72,0.463674,1.3896,1,1.7576842,22.7344498,1.91e-4,9,0.8713955,-8.425577800501774,-2.0151273041794147,1,3,1.2788196,0,5.4965263,3.885,85,34.4854586,3,161.04810559999999,124.4832
MCCOME,72,0.5347794,1.3277,0,2.3366316,5.7368421,9.755e-4,18,0.8713955,-6.794901068485237,-0.5084999750236301,1,15,5.6979121,2,26.2297894,24.346600000000002,73,29.9952607,2,139.7358951,104.08350000000002
MCCOUG,72,0.4996953,1.4972,0,1.6743158,7.215311,7.059e-4,18,0.8713955,-7.118377644146977,-0.6395479253800141,1,15,5.7329962,2,26.892105200000003,24.177100000000003,73,29.9952607,2,139.7358951,104.08350000000002
MCMARQ,72,0.4742362,1.8,0,1.5550526,10.7488038,0.0012436,18,0.8713955,-6.552085550363804,-0.9527482835607242,1,15,5.7584553,2,27.011368400000002,23.8743,73,29.995260699999996,2,139.73589509999996,104.0835
MCMONT,72,0.4053272,1.6827,0,1.6731579,6.8014354,0.0015754,18,0.8713955,-6.315586741279179,-0.6028629811904416,1,15,5.827364299999999,2,26.893263100000002,23.991600000000002,73,29.995260699999996,2,139.73589509999996,104.08349999999999
MCMONT,72,0.3941006,1.8,0,1.4265263,9.0741627,3.687e-4,18,0.8713955,-7.767867923308304,-0.8043120981681465,1,15,5.8385909,2,27.139894700000003,23.8743,73,29.995260699999996,2,139.73589509999996,104.0835
MZ808,72,0.3571429,1.008,0,2.7604211,5.4904306,5.11e-5,4,0.8713955,-9.744066731338746,-0.48665864848693924,1,1,0.430622,0,2.4767368,1.008,87,35.4401873,4,163.06515819999998,127.7418
MZRX3,72,0.430622,1.008,0,2.4767368,6.9258373,8.1e-5,4,0.8713955,-9.2834020738759655,-0.6138896683364748,1,1,0.3571429,0,2.7604211,1.008,87,35.4401873,4,163.06515819999998,127.7418
OD98,72,0.5058453,1.824,0,1.4323158,11.5,0.001744,19,0.8713955,-6.213914624079479,-1.0193325196751966,1,27,11.277569,0,43.3029474,44.467800000000004,61,24.4445379,4,123.5670529,83.46600000000001
ODCUTL,72,0.464711,1.6016,0,1.76,7.3349282,0.0041364,19,0.8713955,-5.350270105237583,-0.6501505081515352,1,27,11.318703300000001,0,42.9752632,44.690200000000004,61,24.444537899999993,4,123.5670529,83.46600000000001
ODDELT,72,0.3821352,1.784,0,1.496,9.4449761,0.0015198,19,0.8713955,-6.351517202312719,-0.8371801118508706,1,27,11.4012791,0,43.239263199999996,44.5078,61,24.444537899999997,4,123.56705289999998,83.466
ODTORN,72,0.5501761,1.768,0,1.3767368,12.777512,6.808e-4,19,0.8713955,-7.154582651289239,-1.1325681306208748,1,27,11.2332382,0,43.358526399999995,44.5238,61,24.444537899999993,4,123.5670529,83.46600000000001
OP31,72,0.3995738,1.0044,0,2.5450526,4.9019139,1.29e-5,26,0.8713955,-11.120623917180778,-0.4344939345145974,1,0,0,0,0,0,88,35.8283784,4,165.7572635,128.7534
PG504,72,0.3881188,1.1682,0,2.1386316,8.9354067,4.63e-5,14,0.8713955,-9.842709267456216,-0.7920130978985768,1,0,0,0,0,0,88,35.839833399999996,4,166.1636845,128.5896
PLBARC,72,0.3618421,1.4025,0,1.8422105,6.4832536,2.514e-4,16,0.8713955,-8.150805932392258,-0.5746601067635904,1,12,4.7895402,1,20.6672633,19.2262,76,31.0765699,3,145.7928423,109.1291
PLFURY,72,0.390625,1.744,0,1.5156842,8.2870813,3.37e-4,16,0.8713955,-7.857768298196041,-0.7345470836767134,1,12,4.7607573,1,20.9937896,18.8847,76,31.076569899999996,3,145.79284229999996,109.12910000000001
PLSATL,72,0.3353659,1.6195,0,1.7692632,6.4066986,0.0018739,16,0.8713955,-6.142074128966783,-0.5678744544989178,1,12,4.8160164,1,20.740210599999997,19.0092,76,31.0765699,3,145.79284229999996,109.12910000000002
PLVALA,72,0.3571429,1.3419,0,2.1594737,5.65311,0.0043307,16,0.8713955,-5.304366757800341,-0.5010781617653087,1,12,4.7942393999999995,1,20.3500001,19.2868,76,31.0765699,3,145.7928423,109.1291
PS911T,72,0.6367713,1.0496,0,2.1201053,17.3444976,7.68e-5,12,0.8713955,-9.336646588394778,-1.537374820965948,1,1,0.430816,0,2.4570525999999995,1.0205,87,35.1603649,4,163.72515819999998,127.6877
PSRDST,72,0.430816,1.0205,0,2.4570526,8.9832536,2.268e-4,12,0.8713955,-8.253782656694808,-0.7962541327799374,1,1,0.6367713,0,2.1201052999999996,1.0496,87,35.1603649,4,163.72515819999998,127.6877
PTBNNV,72,0.4314366,1.816,0,1.4357895,9.9736842,0.0014171,19,0.8713955,-6.421483419717578,-0.8840435344374519,1,27,11.3519777,0,43.2994737,44.4758,61,24.4445379,4,123.5670529,83.46600000000001
PTCATL,72,0.3851709,1.784,0,1.5041053,8.8827751,5.436e-4,19,0.8713955,-7.3796375462714145,-0.787347958642704,1,27,11.3982434,0,43.2311579,44.5078,61,24.4445379,4,123.5670529,83.466
PTFIRB,72,0.3471127,1.4208,0,1.8329474,6.7894737,0.002612,19,0.8713955,-5.809979738152082,-0.6018027246860418,1,27,11.4363016,0,42.9023158,44.871,61,24.4445379,4,123.5670529,83.46599999999998
PTLEMA,72,0.3364943,1.5939,0,1.8121053,6.7320574,0.0025585,19,0.8713955,-5.830674800303257,-0.5967134810556568,1,27,11.44692,0,42.9231579,44.697900000000004,61,24.4445379,4,123.56705289999996,83.46600000000001
PTLMNS,72,0.3985056,1.5939,0,1.4508421,8.1076555,3.203e-4,19,0.8713955,-7.908593171933291,-0.7186432095194318,1,27,11.3849087,0,43.284421099999996,44.697900000000004,61,24.444537899999997,4,123.5670529,83.46600000000001
PTVNTU,72,0.3692514,1.4235,0,2.0089474,5.8708134,9.696e-4,19,0.8713955,-6.800967613233353,-0.5203748709186877,1,27,11.414162900000001,0,42.7263158,44.868300000000005,61,24.444537899999993,4,123.56705289999996,83.46600000000001
RNR12,72,0.3560976,1.1245,0,2.4593684,5.4904306,4.49e-5,24,0.8713955,-9.873413433800195,-0.48665864848693924,1,0,0,0,0,0,88,35.8718546,4,165.8429477,128.6333
SA99RE,72,0.372549,1.1524,0,2.0541053,9.0789474,4.57e-5,11,0.8713955,-9.855752930648245,-0.8047362025426588,1,0,0,0,0,0,88,35.8554032,4,166.24821079999998,128.6054
TYCORO,72,0.4501279,0.948,0,2.6897895,5.2177033,0.0015955,1,0.8713955,-6.302908782830105,-0.46248475232231206,1,2,0.8678288999999999,0,5.1294737,2.0413,86,34.9099954,4,160.4830529,126.76849999999999
TYCORO,72,0.4470046,0.9405,0,2.6550526,5.7057416,7.249e-4,1,0.8713955,-7.091817514241571,-0.5057433010211815,1,2,0.8709522,0,5.1642106000000005,2.0488,86,34.9099954,4,160.4830529,126.76850000000002
TYMKII,72,0.4208243,1.1008,0,2.4744211,6.145933,8.754e-4,1,0.8713955,-6.903170303791608,-0.5447608148386904,1,2,0.8971324999999999,0,5.3448421,1.8885,86,34.9099954,4,160.4830529,126.76850000000002
VV144,72,0.3745174,1.2627,0,2.1224211,8.5885167,1.498e-4,6,0.8713955,-8.668550157465285,-0.7612655972246526,1,1,0.43328750000000005,0,1.9151579,1.2648,87,35.420147299999996,4,164.2647371,127.23030000000001
VV164,72,0.4332875,1.2648,0,1.9151579,10.4545455,1.487e-4,6,0.8713955,-8.675920375082296,-0.9266659310064338,1,1,0.37451740000000006,0,2.1224211,1.2627,87,35.420147299999996,4,164.2647371,127.2303
VW411,72,0.3282937,1.1946,0,2.0610526,7.8349282,4.771e-4,7,0.8713955,-7.510125116026342,-0.6944693133548047,1,3,0.9789678,0,7.695368500000001,3.1842999999999995,85,34.920690699999994,4,158.54589499999997,125.3789
VWBEET,72,0.3191489,0.9699,0,2.8021053,4.7822967,0.0052812,7,0.8713955,-5.105942604943357,-0.4238913517430763,1,3,0.9881126,0,6.954315800000001,3.409,85,34.920690699999994,4,158.545895,125.3789
VWSQBA,72,0.2406293,1.1008,0,2.5809474,6.576555,7.257e-4,7,0.8713955,-7.090714522264312,-0.582930119907175,1,3,1.0666322000000001,0,7.175473700000001,3.2781,85,34.920690699999994,4,158.54589499999997,125.37890000000002
AMAMBS,73,0.3986181,1.6614,1,1.6947526,10.0472973,4.219e-4,15,0.8857759000000001,-7.649450943926344,-0.8905684237160696,1,4,1.3816053,0,7.8993093,5.5891,81,31.3323286,5,150.33176360000002,118.8505
AMGREM,73,0.3785011,1.1786,0,2.0678041,4.7252252,0.0019041,15,0.8857759000000001,-6.142454528076103,-0.41883267036075955,1,4,1.4017222999999999,1,7.5262578,6.0719,81,31.3323286,5,150.33176360000002,118.8505
AMHORN,73,0.3503854,1.3135,0,2.0792474,5.277027,0.0012887,15,0.8857759000000001,-6.5328300257622915,-0.46774306333078647,1,4,1.429838,1,7.5148145,5.937000000000001,81,31.3323286,5,150.3317636,118.8505
AMJAVL,73,0.348675,1.4668,0,1.9236186,6.5067568,3.85e-4,15,0.8857759000000001,-7.740975928768853,-0.5767433742484973,1,4,1.4315483999999998,1,7.6704433,5.7837000000000005,81,31.3323286,5,150.33176360000002,118.8505
AMMATA,73,0.3040438,1.6302,0,1.8286392,6.4256757,6.244e-4,15,0.8857759000000001,-7.25742807441536,-0.5695565392953638,1,4,1.4761796,1,7.7654227,5.6203,81,31.332328599999997,5,150.33176360000002,118.8505
BKAPOL,73,0.3172589,1.4454,0,1.9487938,5.9189189,5.25e-4,19,0.8857759000000001,-7.430821000465013,-0.5246388274860995,1,28,11.3353565,0,43.3117425,46.7981,57,21.459936600000002,6,114.66528919999999,77.85749999999999
BKCENT,73,0.3968254,1.6614,0,1.5219588,6.8851351,0.0034898,19,0.8857759000000001,-5.536619556092507,-0.6102819225901859,1,28,11.255790000000001,0,43.7385775,46.5821,57,21.459936600000002,6,114.66528920000002,77.8575
BKCNTU,73,0.4042504,1.8,0,1.328567,9.8873874,7.197e-4,19,0.8857759000000001,-7.115384804542878,-0.8763943922997209,1,28,11.248365,0,43.9319693,46.4435,57,21.4599366,6,114.66528920000002,77.8575
BKELCT,73,0.4911591,1.84,0,1.2908041,11.0990991,0.0021412,19,0.8857759000000001,-6.025097564537411,-0.9837976218893658,1,28,11.1614563,0,43.969732199999996,46.403499999999994,57,21.459936600000006,6,114.6652892,77.8575
BKLSAB,73,0.3542749,1.8,0,1.3995155,9.0045045,0.0020426,19,0.8857759000000001,-6.072240477912638,-0.7981377617749257,1,28,11.2983405,0,43.8610208,46.4435,57,21.4599366,6,114.66528919999999,77.8575
BKRIVE,73,0.5572893,1.792,0,1.2976701,11.759009,3.995e-4,19,0.8857759000000001,-7.704005497850307,-1.0422904585089838,1,28,11.0953261,0,43.9628662,46.451499999999996,57,21.4599366,6,114.66528919999999,77.8575
CDCALA,73,0.4441752,1.832,0,1.2656289,13.5990991,1.02e-4,19,0.8857759000000001,-9.069246449772367,-1.205391647905713,1,28,11.2084402,0,43.994907399999995,46.4115,57,21.459936600000006,6,114.66528920000002,77.85750000000002
CDDEVI,73,0.441324,1.832,0,1.2564742,14.6396396,0.0028938,19,0.8857759000000001,-5.723893466753656,-1.297622671356938,1,28,11.2112914,0,44.0040621,46.4115,57,21.4599366,6,114.66528919999999,77.85750000000002
CDELDR,73,0.4815574,1.776,0,1.1225876,16.5765766,7.187e-4,19,0.8857759000000001,-7.11677523858224,-1.469308138544948,1,28,11.171058,0,44.137948699999995,46.467499999999994,57,21.4599366,6,114.6652892,77.85750000000002
CDFLTW,73,0.4312034,1.856,0,1.2530412,17.4887387,3.193e-4,19,0.8857759000000001,-7.9280881633359,-1.5501600073923585,1,28,11.221412,0,44.0074951,46.387499999999996,57,21.4599366,6,114.66528919999999,77.85750000000002
CRNEWP,73,0.4404762,1.848,0,1.3491649,9.4166667,0.0010072,16,0.8857759000000001,-6.7792897803265,-0.8346708342828277,1,12,4.7464183,1,20.296979399999998,19.363500000000002,73,27.9256575,5,138.2796812,104.8895
CRNEWY,73,0.4936854,1.848,0,1.3411546,11.2545045,1.563e-4,16,0.8857759000000001,-8.642442025629206,-0.9975723851896381,1,12,4.6932091,1,20.3049897,19.363500000000002,73,27.925657500000003,5,138.2796812,104.8895
CVBELA,73,0.2567394,1.776,0,1.6260928,7.3130631,5.087e-4,19,0.8857759000000001,-7.462360811227918,-0.6482124379362352,1,28,11.395876,0,43.634443499999996,46.467499999999994,57,21.4599366,6,114.66528919999999,77.85750000000002
CVCAMA,73,0.3206156,1.4175,0,1.8561031,6.2635135,0.0015115,19,0.8857759000000001,-6.373361448837124,-0.5551828693890966,1,28,11.3319998,0,43.4044332,46.826,57,21.4599366,6,114.66528919999999,77.85749999999999
CVCAPR,73,0.3591954,1.776,0,1.4166804,9.1531532,0.0027552,19,0.8857759000000001,-5.772973948823225,-0.8113136273329643,1,28,11.29342,0,43.8438559,46.467499999999994,57,21.459936600000006,6,114.66528920000002,77.85750000000002
CVCORV,73,0.5712568,1.2765,0,1.665,12.6914414,4.195e-4,19,0.8857759000000001,-7.655155737149376,-1.124939038310618,1,28,11.0813586,0,43.5955363,46.967,57,21.4599366,6,114.66528920000002,77.8575
CVIMPA,73,0.3504108,1.776,0,1.4372784,8.4504505,0.0068129,19,0.8857759000000001,-4.8676461102125,-0.7490277391787413,1,28,11.3022046,0,43.8232579,46.467499999999994,57,21.459936600000002,6,114.6652892,77.85750000000002
CVMNTC,73,0.3905198,1.6458,0,1.762268,7.6914414,0.0039956,19,0.8857759000000001,-5.4012702283986425,-0.6817509862779236,1,28,11.2620956,0,43.4982683,46.597699999999996,57,21.4599366,6,114.66528919999999,77.85750000000002
CVNOVA,73,0.3262643,1.4235,0,2.001433,5.4211712,0.0047302,19,0.8857759000000001,-5.232496499166475,-0.4805196607727486,1,28,11.3263511,0,43.2591033,46.82,57,21.459936600000002,6,114.66528920000002,77.85749999999999
CVVEGA,73,0.3244705,1.1418,0,2.3493093,4.7004505,0.0048425,19,0.8857759000000001,-5.209032867775486,-0.41663670015422066,1,28,11.3281449,0,42.911227,47.101699999999994,57,21.459936600000006,6,114.66528920000002,77.8575
DGCHLN,73,0.4754358,1.5323,0,1.6695773,6.7815315,3.47e-4,16,0.8857759000000001,-7.844894483109778,-0.6010987470566709,1,12,4.7114587000000006,1,19.976567,19.6792,73,27.9256575,5,138.27968120000003,104.8895
DGCOLT,73,0.405868,1.0168,0,2.3996598,5.4887387,5.085e-4,16,0.8857759000000001,-7.462754047568023,-0.48650868251389245,1,12,4.7810265,1,19.2464845,20.1947,73,27.925657500000003,5,138.2796812,104.8895
DGCORN,73,0.3052326,1.6614,0,1.7027629,6.4572072,0.0019673,16,0.8857759000000001,-6.1098019397744165,-0.5723514161078975,1,12,4.8816619,1,19.9433814,19.5501,73,27.925657500000003,5,138.2796812,104.8895
DGDART,73,0.3264605,1.428,0,2.0586495,5.6396396,0.0035353,16,0.8857759000000001,-5.523665822697428,-0.4998841776980885,1,12,4.860434000000001,1,19.587494799999998,19.7835,73,27.925657499999996,5,138.2796812,104.8895
DGMONA,73,0.4228856,1.832,0,1.429268,9.5,2.139e-4,16,0.8857759000000001,-8.328710646968277,-0.8420572988621189,1,12,4.7640089,1,20.2168763,19.3795,73,27.9256575,5,138.2796812,104.8895
DGPOLA,73,0.3880983,1.816,0,1.5047938,8.3986486,0.0011579,16,0.8857759000000001,-6.63985596443841,-0.7444361425482228,1,12,4.7987962,1,20.141350499999998,19.395500000000002,73,27.9256575,5,138.27968120000003,104.8895
DTLB12,73,0.4284814,0.906,0,2.8768454,4.9436937,8.194e-4,2,0.8857759000000001,-6.985646897943866,-0.43819719614986047,1,1,0.4271246000000001,0,2.4408557000000006,1.0835999999999997,84,32.256946,6,154.60812439999998,124.11139999999999
DTPL61,73,0.4271246,1.0836,0,2.4408557,6.7454955,0.0010809,2,0.8857759000000001,-6.70866995663448,-0.5979046021280608,1,1,0.42848140000000007,0,2.8768454000000006,0.9059999999999999,84,32.256946,6,154.60812439999998,124.11139999999999
FDCST5,73,0.3892584,1.76,0,1.5047938,8.1216216,4.446e-4,18,0.8857759000000001,-7.59704426152654,-0.7198811312501305,1,13,4.510971,2,23.2035774,20.7122,72,28.2123226,4,135.21745430000001,103.6288
FDGRAN,73,0.3163503,1.455,0,1.9430722,6.6351351,0.0039297,18,0.8857759000000001,-5.417900896984924,-0.5881225199885511,1,13,4.5838791,2,22.765299000000002,21.017200000000003,72,28.212322599999997,4,135.21745430000001,103.6288
FDLTD,73,0.384709,1.76,0,1.4864845,8.9144144,0.0031619,18,0.8857759000000001,-5.635290871340765,-0.7901523905896397,1,13,4.5155204,2,23.221886700000002,20.7122,72,28.2123226,4,135.21745430000001,103.6288
FDMAVE,73,0.3044581,1.3561,0,2.2611959,5.1914414,0.0040194,18,0.8857759000000001,-5.39533134631436,-0.4601569602615766,1,13,4.5957713,2,22.4471753,21.1161,72,28.212322600000004,4,135.21745430000001,103.6288
FDMUST,73,0.3171953,1.455,0,1.9465052,6.2162162,0.0013334,18,0.8857759000000001,-6.498731912872677,-0.5509905497384153,1,13,4.5830341,2,22.761866,21.017200000000003,72,28.2123226,4,135.21745430000001,103.6288
FDPINT,73,0.2553191,1.155,0,2.4717526,4.5518018,0.0068777,18,0.8857759000000001,-4.858179690346308,-0.4034608345961822,1,13,4.644910299999999,2,22.236618600000003,21.3172,72,28.2123226,4,135.21745429999999,103.6288
FDTORI,73,0.2571988,1.696,0,1.7393814,6.0833333,7.643e-4,18,0.8857759000000001,-7.0552588808077985,-0.5392121270185242,1,13,4.6430305999999995,2,22.968989800000003,20.7762,72,28.212322600000004,4,135.21745429999999,103.6288
FT124,73,0.3680079,1.0368,0,2.6250928,5.7184685,3.79e-4,17,0.8857759000000001,-7.75668305797421,-0.5068713830250645,1,2,0.5363034,0,5.4973608,1.7597999999999998,83,32.2082407,6,151.8033719,123.3044
FT128,73,0.2729805,0.9702,0,2.6800206,5.1779279,2.786e-4,17,0.8857759000000001,-8.064442201710932,-0.4589591559133478,1,2,0.6313308,0,5.442432999999999,1.8263999999999998,83,32.2082407,6,151.8033719,123.30439999999999
FT850,73,0.2633229,0.7896,0,2.8173402,6.1689189,1.79e-4,17,0.8857759000000001,-8.506833457215881,-0.5467982300877341,1,2,0.6409884,0,5.3051134,2.0069999999999997,83,32.208240700000005,6,151.8033719,123.3044
